variant,prompt,augmentation,subset,outcome,treatment,method,learner,n_obs,coef,se,t_stat,p_val,ci_lower,ci_upper,sig_stars,interpretation,error
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T3_structured_data_new,plr,rf,5132,0.20795518741236546,0.08927660081185479,2.329335856442595,0.01984128024927834,0.03297626515897073,0.3829341096657602,**,T3 Structured Data (expanded) significantly worsens post_rank by 0.21 positions (p=0.020),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T4a_ext_citations,plr,lgbm,5132,0.12919214853990016,0.18403106496886282,0.7020127203076223,0.4826712306804567,-0.2315021108356217,0.48988640791542204,,T4a External Citations (binary) not significantly worsens post_rank by 0.13 positions (p=0.483),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T4a_ext_citations,plr,rf,5132,0.09930043028358213,0.16801250909361282,0.5910299823464582,0.5545003320440707,-0.2299980364921073,0.42859889705927157,,T4a External Citations (binary) not significantly worsens post_rank by 0.10 positions (p=0.555),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T4b_auth_citations,plr,lgbm,5132,-0.018257230118756764,0.020309992973074897,-0.8989284310910646,0.36869078301608804,-0.05806408487224514,0.021549624634731607,,T4b Authority Citations (count) not significantly improves post_rank by 0.02 positions (p=0.369),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T4b_auth_citations,plr,rf,5132,-0.017642268630850146,0.021401174315564087,-0.8243598398252258,0.4097351267838101,-0.0595877995162194,0.024303262254519106,,T4b Authority Citations (count) not significantly improves post_rank by 0.02 positions (p=0.410),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T5_topical_comp,plr,lgbm,1030,-1.1260110474701226,0.6916342345253265,-1.6280441182078156,0.10351553130962265,-2.481589237614692,0.22956714267444656,,T5 Topical Competence (cosine) not significantly improves post_rank by 1.13 positions (p=0.104),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T5_topical_comp,plr,rf,1030,-0.07577711188004006,0.6036204653599966,-0.1255376784397907,0.9000978978845996,-1.2588514843169407,1.1072972605568605,,T5 Topical Competence (cosine) not significantly improves post_rank by 0.08 positions (p=0.900),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T6_freshness,plr,lgbm,5132,-0.016238128524496062,0.02748699129342073,-0.590756854802905,0.5546833473901828,-0.07011164150296673,0.03763538445397461,,T6 Freshness (ordinal 0-4) not significantly improves post_rank by 0.02 positions (p=0.555),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T6_freshness,plr,rf,5132,-0.02974434977767182,0.025269692620499655,-1.1770760422128035,0.2391651565109013,-0.07927203721424872,0.01978333765890508,,T6 Freshness (ordinal 0-4) not significantly improves post_rank by 0.03 positions (p=0.239),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T7_source_earned,plr,lgbm,6054,-0.28507116669343086,0.16566723838642597,-1.720745570880406,0.0852970030857847,-0.6097729873490373,0.03963065396217558,*,T7 Source: Earned not significantly improves post_rank by 0.29 positions (p=0.085),
neutral_rag,neutral,rag,by_engine=ddg,post_rank,T7_source_earned,plr,rf,6054,-0.33712947030864265,0.15543595428751392,-2.168928494401273,0.030088113051052922,-0.6417783426147841,-0.03248059800250119,**,T7 Source: Earned significantly improves post_rank by 0.34 positions (p=0.030),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T1a_stats_present,plr,lgbm,6478,-0.08488542807073719,0.11374791165583831,-0.7462592221259502,0.45551083938914816,-0.3078272382328241,0.13805638209134974,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.08 positions (p=0.456),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T1a_stats_present,plr,rf,6478,-0.09246101194400465,0.09838658827285442,-0.9397725194777927,0.3473342576005226,-0.28529518152057015,0.10037315763256084,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.09 positions (p=0.347),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T1b_stats_density,plr,lgbm,6303,-0.015300081399398577,0.009097991795658015,-1.6816987466069697,0.09262727121648415,-0.03313181765052918,0.0025316548517320264,*,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.02 positions (p=0.093),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T1b_stats_density,plr,rf,6303,-0.0057262675968991665,0.007090029628096334,-0.8076507288780772,0.4192916748852473,-0.019622470317289895,0.008169935123491564,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.01 positions (p=0.419),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T2a_question_headings,plr,lgbm,6478,0.13097312558951513,0.08377933368097659,1.563310661890053,0.11797954172715729,-0.03323135107396247,0.2951776022529927,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.13 positions (p=0.118),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T2a_question_headings,plr,rf,6478,0.12715883635637407,0.07250198241517158,1.7538670270864913,0.07945329465902748,-0.0149424379851186,0.2692601106978667,*,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.13 positions (p=0.079),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T2b_structural_modularity,plr,lgbm,6478,0.0013534278805956421,0.0017868543365213338,0.7574360444122766,0.4487886685218886,-0.0021487422646053866,0.00485559802579667,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.449),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T2b_structural_modularity,plr,rf,6478,0.002299564578392769,0.001523680244332288,1.5092172960478931,0.1312432615856558,-0.0006867938244537056,0.005285922981239244,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.131),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T3_structured_data_new,plr,lgbm,6478,-0.06539905884187748,0.07165057039712462,-0.9127500099357476,0.3613740353050976,-0.2058315962919935,0.07503347860823854,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.07 positions (p=0.361),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T3_structured_data_new,plr,rf,6478,-0.07886134021838517,0.061389456896684146,-1.2846072307025858,0.19892957065561478,-0.19918246476636015,0.041459784329589786,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.08 positions (p=0.199),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T4a_ext_citations,plr,lgbm,6478,-0.02559302867399791,0.1300693839347176,-0.196764433718262,0.8440118847482787,-0.2805243366773571,0.22933827932936127,,T4a External Citations (binary) not significantly worsens LLM re-ranking by 0.03 positions (p=0.844),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T4a_ext_citations,plr,rf,6478,0.0569209512122357,0.11140248320127012,0.5109486752588539,0.6093869961728243,-0.1614239036505821,0.27526580607505347,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.06 positions (p=0.609),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T4b_auth_citations,plr,lgbm,6478,-0.04460462567184686,0.020407601387823673,-2.1856868342430724,0.028838524770572964,-0.08460278940283089,-0.004606461940862831,**,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.04 positions (p=0.029),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T4b_auth_citations,plr,rf,6478,-0.06127180521103127,0.026428050359015735,-2.3184383402738917,0.02042551038085047,-0.11306983209631295,-0.009473778325749582,**,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.06 positions (p=0.020),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T5_topical_comp,plr,lgbm,6303,-0.337017943504395,0.2795350306631371,-1.205637600070703,0.2279572547452018,-0.8848965360214434,0.2108606490126534,,T5 Topical Competence (cosine) not significantly worsens LLM re-ranking by 0.34 positions (p=0.228),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T5_topical_comp,plr,rf,6303,-0.1789827961587016,0.23495335092454997,-0.761780138288719,0.4461912364779945,-0.6394829020178201,0.28151730970041694,,T5 Topical Competence (cosine) not significantly worsens LLM re-ranking by 0.18 positions (p=0.446),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T6_freshness,plr,lgbm,6478,-0.007632816148425959,0.018756795957553953,-0.4069360335154674,0.6840549698131682,-0.04439546069059818,0.02912982839374626,,T6 Freshness (ordinal 0-4) not significantly worsens LLM re-ranking by 0.01 positions (p=0.684),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T6_freshness,plr,rf,6478,-0.008314188159310771,0.016403902958952925,-0.5068420716774024,0.6122656339371382,-0.04046524716474853,0.023836870846126984,,T6 Freshness (ordinal 0-4) not significantly worsens LLM re-ranking by 0.01 positions (p=0.612),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T7_source_earned,plr,lgbm,6983,-0.8744941240529148,0.21527686280047836,-4.0621835188271405,4.861583315232339e-05,-1.296429021846623,-0.4525592262592067,***,T7 Source: Earned significantly worsens LLM re-ranking by 0.87 positions (p=0.000),
neutral_rag,neutral,rag,by_engine=searxng,rank_delta,T7_source_earned,plr,rf,6983,-0.6096535969175069,0.1961065136237371,-3.1087881052601265,0.001878563923679594,-0.994015300753745,-0.22529189308126873,***,T7 Source: Earned significantly worsens LLM re-ranking by 0.61 positions (p=0.002),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T1a_stats_present,plr,lgbm,6833,-0.29912186823170417,0.11543130623080765,-2.591340928201946,0.009560272809344081,-0.5253630711325011,-0.07288066533090723,***,T1a Stats Present (binary) significantly improves post_rank by 0.30 positions (p=0.010),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T1a_stats_present,plr,rf,6833,-0.2961192799825727,0.10148823997333538,-2.917769389442303,0.0035254497521325394,-0.4950325751846683,-0.0972059847804771,***,T1a Stats Present (binary) significantly improves post_rank by 0.30 positions (p=0.004),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T1b_stats_density,plr,lgbm,6650,-0.0020843929681455885,0.007861804582191344,-0.2651290739109925,0.7909100307850843,-0.01749324680273259,0.013324460866441411,,T1b Stats Density (continuous) not significantly improves post_rank by 0.00 positions (p=0.791),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T1b_stats_density,plr,rf,6650,-0.0008814071872800951,0.00774024462533012,-0.11387329857711097,0.9093382325054685,-0.016052007884456855,0.014289193509896663,,T1b Stats Density (continuous) not significantly improves post_rank by 0.00 positions (p=0.909),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T2a_question_headings,plr,lgbm,6833,0.01554086152241814,0.08933912716447123,0.1739535857990618,0.8619019391659148,-0.15956061013018946,0.1906423331750257,,T2a Question Headings (binary) not significantly worsens post_rank by 0.02 positions (p=0.862),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T2a_question_headings,plr,rf,6833,0.06107859981689524,0.07633988810035831,0.8000876257062337,0.4236600300924781,-0.08854483144362486,0.21070203107741536,,T2a Question Headings (binary) not significantly worsens post_rank by 0.06 positions (p=0.424),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T2b_structural_modularity,plr,lgbm,6833,-0.00423663371653276,0.00199158860381349,-2.127263486254371,0.03339819680001248,-0.00814007565202761,-0.0003331917810379093,**,T2b Structural Modularity (count) significantly improves post_rank by 0.00 positions (p=0.033),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T2b_structural_modularity,plr,rf,6833,-0.004694690729435936,0.0017238926736650826,-2.7233080116610666,0.0064631769000429275,-0.008073458283031958,-0.0013159231758399135,***,T2b Structural Modularity (count) significantly improves post_rank by 0.00 positions (p=0.006),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T3_structured_data_new,plr,lgbm,6833,0.34772459228652386,0.07202113768114687,4.828090800592122,1.3784824132410305e-06,0.20656575630587537,0.48888342826717235,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.35 positions (p=0.000),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T3_structured_data_new,plr,rf,6833,0.3816711561497219,0.06396970645765995,5.966435947339247,2.4249186676740546e-09,0.25629283539110903,0.5070494769083348,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.38 positions (p=0.000),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T4a_ext_citations,plr,lgbm,6833,0.04459481831112403,0.15230721379022405,0.29279518153713596,0.7696787115142285,-0.2539218353033573,0.3431114719256054,,T4a External Citations (binary) not significantly worsens post_rank by 0.04 positions (p=0.770),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T4a_ext_citations,plr,rf,6833,0.03166572220067889,0.1256490608764773,0.2520171816628915,0.8010277832961348,-0.21460191180849733,0.2779333562098551,,T4a External Citations (binary) not significantly worsens post_rank by 0.03 positions (p=0.801),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T4b_auth_citations,plr,lgbm,6833,0.014235891659225324,0.02949831969506489,0.4826000872723272,0.6293797171387036,-0.04357975254755042,0.07205153586600106,,T4b Authority Citations (count) not significantly worsens post_rank by 0.01 positions (p=0.629),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T4b_auth_citations,plr,rf,6833,0.006103590714492146,0.031967812341736644,0.19092925875704667,0.8485810166551158,-0.05655217013984672,0.06875935156883102,,T4b Authority Citations (count) not significantly worsens post_rank by 0.01 positions (p=0.849),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T5_topical_comp,plr,lgbm,6650,0.1361389860918724,0.2909870285205276,0.4678524220960884,0.6398901294269034,-0.4341851097766912,0.706463081960436,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.14 positions (p=0.640),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T5_topical_comp,plr,rf,6650,0.3035526400980786,0.25512985618598744,1.1897966182240598,0.23412633909597536,-0.19649268940734033,0.8035979696034975,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.30 positions (p=0.234),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T6_freshness,plr,lgbm,6833,0.09351212152586662,0.020474428619437147,4.567264037692951,4.941314270166204e-06,0.053382978827733664,0.13364126422399958,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.09 positions (p=0.000),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T6_freshness,plr,rf,6833,0.050615290235471656,0.01784173240683216,2.836904459798392,0.004555324089291513,0.015646137296279485,0.08558444317466382,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.05 positions (p=0.005),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T7_source_earned,plr,lgbm,7384,0.6341589185061293,0.21784168100134554,2.911100004329347,0.0036015872343605018,0.20719706941182853,1.06112076760043,***,T7 Source: Earned significantly worsens post_rank by 0.63 positions (p=0.004),
neutral_rag,neutral,rag,by_engine=searxng,post_rank,T7_source_earned,plr,rf,7384,0.5404070684322654,0.20321747920926597,2.659254856103071,0.007831369831862828,0.14210812815308693,0.9387060087114438,***,T7 Source: Earned significantly worsens post_rank by 0.54 positions (p=0.008),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T1a_stats_present,plr,lgbm,5643,-0.07935505740057255,0.12324610208864431,-0.6438747843197241,0.5196566342702459,-0.32091297872926217,0.16220286392811703,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.08 positions (p=0.520),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T1a_stats_present,plr,rf,5643,-0.11770405604576163,0.11768609963754133,-1.0001525788370556,0.3172366742725683,-0.3483645728163349,0.11295646072481168,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.12 positions (p=0.317),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T1b_stats_density,plr,lgbm,5511,-0.000612712684065878,0.004314355897171711,-0.14201718603408303,0.8870664307862925,-0.009068694859010424,0.007843269490878668,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.00 positions (p=0.887),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T1b_stats_density,plr,rf,5511,0.00040173602958717324,0.0055623712249079586,0.0722238795908162,0.942423741630795,-0.01050031123987437,0.011303783299048716,,T1b Stats Density (continuous) not significantly improves LLM re-ranking by 0.00 positions (p=0.942),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T2a_question_headings,plr,lgbm,5643,0.04262405735155075,0.09098018170625809,0.4684982657999994,0.6394283108665006,-0.13569382209962497,0.22094193680272647,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.04 positions (p=0.639),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T2a_question_headings,plr,rf,5643,0.13174585340827147,0.08999394850533271,1.4639412493437234,0.1432100015110313,-0.044639044488732876,0.3081307513052758,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.13 positions (p=0.143),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T2b_structural_modularity,plr,lgbm,5643,0.0015343319167813617,0.0017656687632906162,0.868980608753524,0.3848577371773688,-0.0019263152678956237,0.004994979101458347,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.385),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T2b_structural_modularity,plr,rf,5643,0.001645890816804243,0.00167905985582327,0.9802454695679901,0.3269649647915325,-0.0016450060284963818,0.004936787662104868,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.327),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T3_structured_data_new,plr,lgbm,5643,-0.06326257016673861,0.07580017467028143,-0.834596627803572,0.4039448614807959,-0.21182818254233549,0.08530304220885826,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.06 positions (p=0.404),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T3_structured_data_new,plr,rf,5643,-0.06333206588294393,0.07091839207954792,-0.8930273801456957,0.37184251021253945,-0.20232956020034848,0.07566542843446061,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.06 positions (p=0.372),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T4a_ext_citations,plr,lgbm,5643,0.07553791764839071,0.14195278360891359,0.5321341063413109,0.5946331168311435,-0.20268442573028758,0.35376026102706903,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.08 positions (p=0.595),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T4a_ext_citations,plr,rf,5643,0.19600523519200175,0.13395787537955084,1.4631856069428424,0.1434165980842488,-0.06654737599742272,0.4585578463814262,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.20 positions (p=0.143),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T4b_auth_citations,plr,lgbm,5643,-0.027325852652633004,0.02481643864761014,-1.1011190219779794,0.27084485919962753,-0.07596517862649677,0.021313473321230753,,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.03 positions (p=0.271),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T4b_auth_citations,plr,rf,5643,-0.04056789077084843,0.023847540538444897,-1.7011352053453253,0.08891760144004889,-0.08730821134605934,0.006172429804362493,*,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.04 positions (p=0.089),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T5_topical_comp,plr,lgbm,3711,-0.0977502894851948,0.3279610660784132,-0.29805455462760144,0.7656615261293799,-0.7405421673302455,0.5450415883598558,,T5 Topical Competence (cosine) not significantly worsens LLM re-ranking by 0.10 positions (p=0.766),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T5_topical_comp,plr,rf,3711,-0.1927199667008282,0.30628244532350374,-0.6292230248366738,0.5292030570138201,-0.7930225286317538,0.4075825952300975,,T5 Topical Competence (cosine) not significantly worsens LLM re-ranking by 0.19 positions (p=0.529),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T6_freshness,plr,lgbm,5643,-0.016270219607616588,0.020830300281668906,-0.7810842564729956,0.43475294082427707,-0.05709685794684219,0.02455641873160901,,T6 Freshness (ordinal 0-4) not significantly worsens LLM re-ranking by 0.02 positions (p=0.435),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T6_freshness,plr,rf,5643,-0.03058503368117261,0.019836892086850175,-1.5418258841790722,0.12311591028658321,-0.06946462773660655,0.00829456037426133,,T6 Freshness (ordinal 0-4) not significantly worsens LLM re-ranking by 0.03 positions (p=0.123),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T7_source_earned,plr,lgbm,6309,-0.4530996565651846,0.16501046415107723,-2.745884383128236,0.006034802679218373,-0.7765142233735336,-0.12968508975683551,***,T7 Source: Earned significantly worsens LLM re-ranking by 0.45 positions (p=0.006),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,rank_delta,T7_source_earned,plr,rf,6309,-0.40624645486555006,0.1544317333786508,-2.6305892317447177,0.008523699004956557,-0.7089270903577978,-0.10356581937330239,***,T7 Source: Earned significantly worsens LLM re-ranking by 0.41 positions (p=0.009),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T1a_stats_present,plr,lgbm,6093,-0.11995049700981568,0.12545926308897887,-0.9560911969070293,0.3390261619052931,-0.36584613419114964,0.12594514017151826,,T1a Stats Present (binary) not significantly improves post_rank by 0.12 positions (p=0.339),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T1a_stats_present,plr,rf,6093,-0.1589023905748429,0.11787138430456241,-1.3480998082135216,0.17762628312477613,-0.389926058619665,0.07212127746997923,,T1a Stats Present (binary) not significantly improves post_rank by 0.16 positions (p=0.178),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T1b_stats_density,plr,lgbm,5943,0.005965475699798871,0.004457762156177824,1.3382220699082321,0.1808240567681385,-0.00277157757795528,0.014702528977553022,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.01 positions (p=0.181),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T1b_stats_density,plr,rf,5943,0.002295860021749075,0.005762937755543674,0.3983836229257493,0.6903474280355371,-0.00899929042426262,0.01359101046776077,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.690),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T2a_question_headings,plr,lgbm,6093,0.058291377240945456,0.09241504776824054,0.6307563394559856,0.5281998549998661,-0.12283878801435469,0.23942154249624562,,T2a Question Headings (binary) not significantly worsens post_rank by 0.06 positions (p=0.528),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T2a_question_headings,plr,rf,6093,0.015580270527301586,0.0876400624295524,0.17777566669153683,0.8588991580896322,-0.156191095437463,0.1873516364920662,,T2a Question Headings (binary) not significantly worsens post_rank by 0.02 positions (p=0.859),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T2b_structural_modularity,plr,lgbm,6093,-0.0030970257541098204,0.0019645120568690115,-1.5764859998089193,0.11491384273867074,-0.006947398632767785,0.0007533471245481445,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.115),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T2b_structural_modularity,plr,rf,6093,-0.0023068284012084327,0.0018133366723530136,-1.2721456728799605,0.20332136600252448,-0.005860902970866048,0.0012472461684491822,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.203),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T3_structured_data_new,plr,lgbm,6093,0.2814249718509908,0.07786803609946084,3.614127001887227,0.00030136132245788845,0.12880642554918276,0.43404351815279885,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.28 positions (p=0.000),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T3_structured_data_new,plr,rf,6093,0.32699888678285444,0.07363458105443829,4.440833126233217,8.961126640068204e-06,0.18267775989946,0.47132001366624887,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.33 positions (p=0.000),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T4a_ext_citations,plr,lgbm,6093,0.164198401821095,0.14888965109334468,1.1028194412125571,0.27010558367364546,-0.12761995199259532,0.4560167556347853,,T4a External Citations (binary) not significantly worsens post_rank by 0.16 positions (p=0.270),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T4a_ext_citations,plr,rf,6093,0.07871200457481876,0.13608153285484484,0.5784179743094099,0.5629819616280305,-0.1880028987816812,0.3454269079313187,,T4a External Citations (binary) not significantly worsens post_rank by 0.08 positions (p=0.563),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T4b_auth_citations,plr,lgbm,6093,0.004220678043740763,0.020869033372623347,0.20224597701192912,0.8397244312524667,-0.036681875758765456,0.04512323184624699,,T4b Authority Citations (count) not significantly worsens post_rank by 0.00 positions (p=0.840),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T4b_auth_citations,plr,rf,6093,0.007735758931530333,0.020349336473791745,0.38014796902559195,0.7038355796842841,-0.03214820766638879,0.04761972552944946,,T4b Authority Citations (count) not significantly worsens post_rank by 0.01 positions (p=0.704),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T5_topical_comp,plr,lgbm,3878,0.4541276906912318,0.3296811553474417,1.3774754283806105,0.1683653065604993,-0.19203550017130855,1.1002908815537722,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.45 positions (p=0.168),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T5_topical_comp,plr,rf,3878,0.47391561454383746,0.31497855740966685,1.5045964348851029,0.13242786342068857,-0.14343101388149138,1.0912622429691663,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.47 positions (p=0.132),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T6_freshness,plr,lgbm,6093,0.022628276369686014,0.02186354513572868,1.0349774581025122,0.300679438619469,-0.020223484670708086,0.06548003741008011,,T6 Freshness (ordinal 0-4) not significantly worsens post_rank by 0.02 positions (p=0.301),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T6_freshness,plr,rf,6093,0.02297120376631285,0.020482016451669825,1.1215303835204218,0.26206216590512477,-0.01717281080971688,0.06311521834234257,,T6 Freshness (ordinal 0-4) not significantly worsens post_rank by 0.02 positions (p=0.262),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T7_source_earned,plr,lgbm,6860,0.11124921855442363,0.17445653634582844,0.6376901713438368,0.5236753848180692,-0.23067930955100305,0.45317774665985033,,T7 Source: Earned not significantly worsens post_rank by 0.11 positions (p=0.524),
neutral_rag,neutral,rag,by_model=Llama-3.3-70B-Instruct,post_rank,T7_source_earned,plr,rf,6860,0.13124490827302163,0.1663322337979532,0.7890527607081091,0.4300811701859827,-0.19476027943906257,0.4572500959851058,,T7 Source: Earned not significantly worsens post_rank by 0.13 positions (p=0.430),
neutral_rag,neutral,rag,by_model=Qwen2.5-72B-Instruct,rank_delta,T1a_stats_present,plr,lgbm,5366,-0.17414590347239106,0.11655099774650846,-1.4941605549456396,0.13513365968985697,-0.40258166141775664,0.05428985447297452,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.17 positions (p=0.135),
